Gender,Married,Dependents,Education,Self Employed,Property Area,Home Ownership,Loan Purpose,Age,Applicant Income($),Coapplicant Income($),Loan Amount($000),Loan Term(months),Credit History,Credit Score,Employment Years,Existing Loans,Loan Approved
Male,Yes,2,Not Graduate,No,Rural,Own,Home,37,5279,0,41,360,1,601,25,1,0
Male,No,2,Not Graduate,No,Semiurban,Rent,Education,64,5431,0,116,120,1,604,15,1,0
Female,No,0,Graduate,No,Rural,Rent,Education,51,7915,619,217,120,1,756,27,2,1
Male,Yes,0,Not Graduate,No,Semiurban,Own,Home,47,5124,4435,20,240,1,651,20,1,1
Female,No,0,Graduate,No,Semiurban,Mortgage,Car,57,4843,438,31,360,1,567,3,1,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Debt Consolidation,34,7089,2592,214,240,1,648,26,0,1
Male,Yes,0,Not Graduate,No,Urban,Rent,Business,41,9987,679,108,360,1,715,1,1,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Business,44,4173,1299,125,120,1,753,23,1,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Business,26,6575,0,197,360,1,577,1,3,0
Male,Yes,1,Graduate,No,Rural,Own,Car,36,4722,2279,193,360,0,485,7,0,0
Female,Yes,0,Graduate,No,Rural,Rent,Personal,60,2931,965,55,300,0,591,10,0,0
Male,Yes,0,Not Graduate,Yes,Rural,Mortgage,Personal,54,5332,0,139,360,1,850,33,0,1
Male,No,0,Not Graduate,No,Semiurban,Rent,Education,65,6978,2101,150,360,1,493,25,0,0
Female,No,0,Not Graduate,No,Rural,Mortgage,Home,50,3226,3025,134,360,1,593,6,1,0
Male,No,2,Not Graduate,No,Urban,Mortgage,Home,23,8300,0,95,300,1,707,26,0,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Personal,30,4378,2678,170,180,1,850,8,1,1
Male,No,0,Not Graduate,No,Urban,Rent,Business,37,4242,0,104,300,1,650,9,1,0
Female,Yes,2,Graduate,No,Semiurban,Rent,Education,39,7345,1459,154,120,1,716,18,0,1
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Home,69,6095,2506,142,360,1,797,16,0,1
Male,No,0,Graduate,No,Rural,Rent,Personal,54,3492,187,174,360,0,604,19,0,0
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Car,63,1998,787,25,240,1,831,34,0,1
Female,No,1,Graduate,No,Rural,Rent,Personal,67,9854,461,157,240,1,611,0,0,1
Female,Yes,3+,Graduate,No,Rural,Own,Business,49,5854,3548,249,240,1,751,8,3,1
Female,Yes,2,Not Graduate,No,Semiurban,Own,Debt Consolidation,40,10267,3142,224,180,1,850,22,1,1
Female,No,1,Graduate,No,Urban,Mortgage,Home,46,4122,1799,101,180,1,633,24,0,1
Male,No,0,Not Graduate,No,Semiurban,Rent,Business,56,6264,0,170,360,1,681,23,0,1
Male,Yes,1,Graduate,No,Rural,Rent,Personal,57,2195,2296,111,360,1,652,10,0,0
Female,No,0,Graduate,No,Semiurban,Rent,Car,41,2782,738,96,360,1,680,7,2,0
Female,Yes,1,Graduate,No,Semiurban,Rent,Personal,25,4278,0,158,300,1,650,18,0,0
Female,Yes,3+,Not Graduate,No,Rural,Rent,Car,39,9726,5221,129,360,1,750,15,0,1
Female,No,0,Graduate,No,Urban,Mortgage,Business,42,6003,217,20,240,1,699,4,1,1
Male,No,2,Graduate,No,Semiurban,Own,Business,52,8228,0,211,300,1,718,26,0,1
Male,No,1,Not Graduate,No,Rural,Rent,Debt Consolidation,49,10673,2068,174,360,1,683,8,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Own,Debt Consolidation,68,7874,2109,205,180,1,683,28,1,1
Male,Yes,2,Not Graduate,No,Rural,Rent,Debt Consolidation,54,7761,4563,186,360,1,698,29,1,1
Female,No,1,Graduate,No,Semiurban,Rent,Business,36,5745,0,224,360,1,693,14,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Business,59,9166,0,180,300,1,661,0,0,1
Male,Yes,1,Graduate,No,Rural,Rent,Business,42,6347,2478,68,360,0,752,29,3,0
Female,Yes,0,Graduate,No,Urban,Mortgage,Personal,37,8360,3849,66,360,0,675,26,0,1
Female,No,0,Graduate,No,Urban,Rent,Personal,23,4564,1103,114,240,1,736,2,1,1
Female,No,1,Not Graduate,No,Urban,Mortgage,Car,58,7207,0,84,360,1,723,15,1,1
Male,No,2,Not Graduate,No,Rural,Mortgage,Business,51,6514,0,20,300,1,826,28,0,1
Female,Yes,1,Not Graduate,Yes,Urban,Rent,Home,24,4564,3761,73,360,1,588,14,1,0
Male,Yes,2,Not Graduate,Yes,Urban,Rent,Home,39,1742,1927,224,180,1,694,28,2,0
Male,No,2,Graduate,No,Urban,Own,Personal,41,6241,0,70,300,0,724,30,0,0
Male,No,0,Graduate,Yes,Semiurban,Rent,Business,26,6580,0,162,240,0,757,27,0,1
Female,Yes,2,Not Graduate,No,Urban,Mortgage,Education,58,2801,2598,86,180,1,654,27,2,0
Female,No,2,Graduate,No,Urban,Mortgage,Car,51,5787,1764,147,360,1,791,30,0,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Car,31,6177,1901,119,360,1,521,29,1,0
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Business,54,8291,4956,91,180,1,701,13,1,1
Male,No,2,Graduate,No,Semiurban,Own,Home,48,6210,326,173,360,0,828,11,0,1
Female,Yes,3+,Graduate,No,Semiurban,Rent,Business,27,7230,1524,109,360,1,689,1,0,1
Male,No,3+,Graduate,No,Semiurban,Mortgage,Education,49,5022,0,62,360,1,655,12,0,0
Female,Yes,1,Not Graduate,No,Rural,Mortgage,Business,50,4597,616,138,360,1,778,32,3,1
Male,No,2,Graduate,No,Semiurban,Own,Home,30,5049,1770,249,240,1,678,11,0,1
Female,Yes,1,Graduate,No,Rural,Mortgage,Car,62,4232,1796,94,360,0,560,26,2,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Car,57,4782,0,138,180,0,745,8,2,0
Female,No,1,Not Graduate,No,Rural,Own,Business,47,6752,0,197,180,1,621,30,2,0
Female,Yes,3+,Not Graduate,No,Rural,Rent,Debt Consolidation,56,6819,4370,146,360,1,749,30,0,1
Male,Yes,3+,Graduate,No,Semiurban,Mortgage,Business,60,6561,1326,42,300,1,767,4,0,1
Male,Yes,0,Not Graduate,Yes,Semiurban,Mortgage,Personal,45,6209,0,59,360,1,802,18,1,1
Female,No,3+,Graduate,No,Urban,Rent,Personal,45,8840,0,20,360,0,736,31,2,0
Female,No,1,Graduate,No,Rural,Rent,Home,41,8820,1248,129,120,1,754,4,2,1
Male,No,0,Graduate,No,Urban,Mortgage,Education,32,5802,0,50,360,1,678,13,1,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Personal,48,9448,466,91,300,0,788,34,1,1
Male,Yes,1,Not Graduate,No,Urban,Own,Education,28,9098,3197,163,180,1,781,14,2,1
Female,No,0,Not Graduate,No,Urban,Mortgage,Debt Consolidation,22,5801,1048,130,300,1,774,4,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Education,32,3811,4776,24,240,1,761,16,1,1
Male,No,1,Graduate,No,Semiurban,Rent,Education,26,4470,717,133,120,0,625,13,0,0
Female,Yes,0,Not Graduate,No,Urban,Own,Home,52,5628,1827,137,360,1,802,33,2,1
Female,Yes,0,Graduate,Yes,Urban,Own,Home,29,4595,2926,245,360,1,752,27,3,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Home,35,2858,4407,153,360,1,459,1,3,0
Male,Yes,0,Not Graduate,No,Rural,Rent,Home,41,2715,4016,207,360,1,811,31,0,1
Male,No,1,Not Graduate,No,Semiurban,Mortgage,Business,47,4300,1910,275,240,1,678,21,2,0
Male,Yes,0,Not Graduate,No,Rural,Rent,Home,28,3885,438,230,360,1,711,25,0,1
Male,Yes,2,Not Graduate,Yes,Urban,Rent,Home,60,1200,2590,67,360,1,669,0,2,1
Male,No,0,Graduate,No,Semiurban,Rent,Business,26,7587,215,129,300,1,756,11,2,1
Male,Yes,2,Not Graduate,No,Semiurban,Rent,Personal,25,8097,2971,345,300,1,721,30,2,1
Male,Yes,2,Not Graduate,Yes,Urban,Own,Home,28,6947,186,85,120,0,677,27,0,0
Female,Yes,2,Graduate,Yes,Rural,Mortgage,Education,26,1200,971,140,300,1,538,12,0,0
Male,Yes,1,Graduate,No,Urban,Mortgage,Home,27,4905,3737,211,240,1,835,13,2,1
Female,No,1,Graduate,No,Semiurban,Mortgage,Debt Consolidation,57,6579,668,173,300,1,673,17,0,1
Male,Yes,0,Graduate,No,Urban,Rent,Car,50,8641,38,111,360,1,596,23,0,1
Female,No,1,Graduate,No,Semiurban,Own,Business,22,11051,0,212,240,1,850,23,0,1
Male,No,1,Not Graduate,Yes,Rural,Mortgage,Education,49,5431,1479,48,240,1,789,30,0,1
Female,Yes,1,Not Graduate,No,Semiurban,Rent,Personal,31,5805,2841,117,360,1,646,21,1,1
Female,No,0,Not Graduate,No,Semiurban,Mortgage,Education,24,6669,0,177,180,1,573,32,2,0
Male,No,1,Graduate,No,Urban,Mortgage,Debt Consolidation,42,3876,1175,71,360,0,684,18,1,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Car,61,3407,4515,236,300,1,810,32,1,1
Male,No,1,Graduate,No,Rural,Rent,Personal,68,7700,17,192,300,1,581,12,0,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Home,24,7168,4942,235,360,1,671,27,1,1
Male,Yes,0,Graduate,Yes,Semiurban,Rent,Home,46,4877,1300,283,360,0,802,5,0,1
Male,Yes,1,Not Graduate,No,Rural,Mortgage,Education,45,1324,3322,164,180,1,526,32,0,0
Male,No,0,Not Graduate,No,Semiurban,Mortgage,Car,27,1200,0,48,300,1,600,23,1,0
Female,Yes,2,Not Graduate,No,Semiurban,Mortgage,Home,50,5211,2746,172,240,1,667,33,0,1
Male,Yes,2,Graduate,No,Rural,Mortgage,Car,49,5300,5491,167,360,1,659,21,1,1
Female,Yes,0,Graduate,No,Rural,Own,Car,22,4762,0,223,240,0,726,0,0,0
Male,No,0,Graduate,No,Urban,Rent,Business,39,7738,883,91,120,1,508,21,1,0
Male,No,1,Graduate,No,Rural,Mortgage,Home,66,5963,0,55,180,1,737,4,1,1
Male,Yes,2,Not Graduate,No,Semiurban,Mortgage,Debt Consolidation,23,1200,1725,123,180,1,670,0,0,0
Female,No,0,Graduate,No,Rural,Mortgage,Car,25,10597,1005,245,360,1,723,13,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Debt Consolidation,45,1200,3529,164,240,1,597,7,1,0
Male,Yes,0,Not Graduate,No,Rural,Own,Education,68,3973,0,130,360,1,554,15,1,0
Female,Yes,2,Graduate,No,Rural,Mortgage,Personal,52,2801,289,139,300,1,635,10,1,0
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Business,53,6664,1894,147,300,1,684,23,2,1
Male,Yes,2,Not Graduate,No,Urban,Mortgage,Car,68,2057,1142,225,300,1,654,34,0,0
Male,Yes,1,Not Graduate,No,Urban,Mortgage,Education,23,7119,2828,161,360,1,581,21,2,0
Male,Yes,2,Not Graduate,No,Urban,Mortgage,Home,56,4587,2912,275,360,1,598,10,1,0
Male,No,3+,Graduate,No,Semiurban,Mortgage,Debt Consolidation,65,7276,0,146,360,1,637,12,1,1
Female,Yes,1,Graduate,Yes,Urban,Own,Debt Consolidation,59,1200,1618,143,300,1,850,21,0,1
Male,Yes,1,Graduate,No,Semiurban,Mortgage,Car,31,4882,648,209,360,0,775,22,1,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Car,65,7217,2394,148,360,1,695,6,0,1
Female,No,2,Graduate,No,Urban,Mortgage,Car,43,2450,2598,323,180,1,682,17,1,0
Female,No,1,Graduate,No,Urban,Rent,Car,36,6207,0,103,360,1,791,13,0,1
Female,Yes,0,Graduate,No,Urban,Rent,Home,31,6121,0,125,240,0,693,15,0,0
Female,No,3+,Graduate,No,Semiurban,Rent,Business,48,6049,0,25,120,1,690,4,1,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Personal,28,4459,778,237,360,0,592,29,0,0
Male,Yes,3+,Graduate,No,Urban,Mortgage,Car,68,7294,1250,278,300,1,787,13,1,1
Male,No,0,Not Graduate,No,Urban,Rent,Education,33,6305,783,171,180,1,646,25,0,0
Female,No,1,Graduate,No,Urban,Mortgage,Home,48,6154,520,250,120,1,619,6,1,0
Male,Yes,3+,Graduate,No,Semiurban,Own,Business,23,3895,2227,45,240,1,689,3,1,1
Female,No,1,Graduate,No,Rural,Rent,Car,27,2840,0,203,180,1,833,2,0,1
Female,Yes,1,Not Graduate,No,Rural,Rent,Home,62,6643,745,187,360,1,708,11,1,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Home,67,3564,3369,286,120,1,606,4,1,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Education,41,9151,4748,193,360,1,666,26,3,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Business,38,10698,0,191,300,1,756,11,0,1
Male,No,1,Graduate,No,Urban,Rent,Home,52,3563,1760,125,180,1,751,14,3,1
Female,Yes,0,Graduate,No,Rural,Own,Home,33,3261,0,216,360,1,658,10,3,0
Male,No,0,Graduate,No,Urban,Rent,Business,34,6551,0,54,360,1,538,29,0,0
Male,No,0,Graduate,No,Semiurban,Rent,Business,51,6191,45,121,240,1,701,31,2,1
Male,Yes,3+,Graduate,No,Rural,Mortgage,Car,44,5318,337,130,360,1,731,18,0,1
Male,No,2,Graduate,No,Urban,Rent,Personal,38,6898,627,20,360,1,714,31,0,1
Female,No,0,Graduate,No,Semiurban,Mortgage,Business,34,7237,1038,191,360,1,815,12,0,1
Female,Yes,3+,Not Graduate,No,Rural,Mortgage,Personal,41,3393,2172,39,360,0,834,19,3,1
Male,No,1,Graduate,No,Urban,Rent,Debt Consolidation,62,3178,1319,227,120,1,821,32,1,1
Male,No,0,Graduate,No,Rural,Rent,Business,31,1200,385,76,360,1,624,16,2,0
Male,Yes,0,Graduate,Yes,Urban,Own,Car,32,1200,811,141,300,1,716,28,0,1
Female,Yes,2,Graduate,No,Semiurban,Rent,Business,22,2922,1788,203,240,0,635,4,0,0
Female,Yes,0,Graduate,No,Urban,Own,Education,30,4528,5358,299,240,1,672,8,1,1
Male,Yes,0,Not Graduate,No,Semiurban,Mortgage,Home,24,7483,2483,110,360,1,733,28,2,1
Male,Yes,3+,Graduate,No,Urban,Mortgage,Home,51,6997,265,101,180,1,608,29,1,0
Female,No,2,Graduate,No,Semiurban,Mortgage,Home,34,6619,480,223,180,1,708,34,1,1
Female,Yes,2,Not Graduate,No,Semiurban,Own,Education,54,4889,1736,163,180,1,582,23,0,0
Male,No,2,Graduate,No,Semiurban,Rent,Business,41,11208,821,190,360,0,699,9,0,1
Female,Yes,1,Graduate,No,Rural,Rent,Debt Consolidation,57,2309,1397,175,300,1,644,0,0,1
Male,Yes,0,Not Graduate,No,Rural,Own,Business,61,4749,1654,144,240,0,650,5,1,0
Male,No,2,Graduate,No,Rural,Rent,Home,22,6287,0,133,120,1,687,5,1,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Personal,31,2584,674,265,360,1,714,26,1,1
Male,Yes,0,Not Graduate,No,Urban,Own,Debt Consolidation,62,4618,55,55,360,1,606,10,1,0
Male,No,3+,Graduate,No,Urban,Own,Car,53,1650,0,47,360,1,717,26,0,1
Female,Yes,0,Not Graduate,No,Urban,Mortgage,Debt Consolidation,22,4521,2504,82,360,1,676,28,2,1
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Personal,66,9238,0,268,180,1,631,23,3,0
Male,No,0,Graduate,No,Urban,Mortgage,Car,62,5837,455,291,240,1,717,14,1,1
Female,No,2,Graduate,Yes,Urban,Mortgage,Home,40,10421,0,212,180,1,766,21,0,1
Female,Yes,3+,Not Graduate,Yes,Semiurban,Rent,Business,45,9096,2766,20,300,1,850,15,1,1
Female,Yes,0,Graduate,Yes,Urban,Mortgage,Debt Consolidation,68,1564,3174,195,240,1,580,9,2,0
Female,Yes,0,Graduate,No,Urban,Own,Home,69,2410,4013,142,360,1,793,27,0,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Debt Consolidation,52,9130,2379,82,360,0,650,33,1,0
Male,Yes,1,Graduate,No,Urban,Mortgage,Home,49,5152,1921,250,360,0,717,12,0,0
Male,No,0,Graduate,No,Semiurban,Mortgage,Education,67,1565,0,247,360,1,587,28,0,0
Female,No,0,Not Graduate,Yes,Rural,Rent,Education,32,7883,68,104,180,1,733,33,0,1
Female,Yes,1,Graduate,No,Urban,Mortgage,Home,35,9406,0,220,360,1,626,22,0,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Home,50,9278,2620,108,180,0,690,2,2,0
Male,Yes,2,Graduate,No,Rural,Mortgage,Home,53,6701,3372,155,360,1,627,25,1,1
Female,Yes,0,Graduate,No,Rural,Mortgage,Car,36,8496,560,54,120,1,634,27,1,1
Male,No,2,Graduate,No,Semiurban,Rent,Home,28,6757,0,95,360,1,624,28,0,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Business,49,2893,1629,48,240,1,847,26,0,1
Female,Yes,1,Not Graduate,No,Rural,Mortgage,Education,65,8299,4132,117,300,0,613,31,1,0
Female,Yes,2,Graduate,No,Urban,Own,Car,22,4844,431,27,360,1,764,34,0,1
Female,No,0,Graduate,No,Urban,Rent,Home,37,10217,198,337,360,1,664,8,1,1
Female,No,0,Graduate,No,Semiurban,Mortgage,Business,60,4510,1104,108,300,1,630,19,0,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Debt Consolidation,28,4795,759,173,360,1,714,14,1,1
Female,Yes,2,Not Graduate,No,Semiurban,Mortgage,Business,61,2587,2723,187,360,1,770,22,0,1
Male,Yes,2,Not Graduate,No,Rural,Own,Car,46,7290,1772,37,120,1,609,32,1,0
Male,Yes,0,Graduate,No,Semiurban,Own,Home,23,10346,353,184,240,1,850,23,1,1
Female,Yes,2,Not Graduate,No,Urban,Own,Personal,29,7488,2402,98,360,1,842,9,2,1
Female,No,0,Graduate,Yes,Semiurban,Mortgage,Education,24,5622,531,163,360,0,687,32,0,0
Female,Yes,0,Graduate,No,Rural,Rent,Home,34,4235,1726,144,240,1,730,18,0,1
Male,Yes,0,Graduate,Yes,Urban,Rent,Personal,33,3702,96,127,180,1,718,7,2,0
Female,Yes,3+,Not Graduate,No,Semiurban,Mortgage,Home,39,8590,3741,93,240,1,695,22,0,1
Female,No,1,Graduate,No,Urban,Rent,Car,48,3768,1687,237,300,1,751,25,0,1
Female,Yes,1,Graduate,No,Rural,Own,Business,28,1200,1667,250,300,1,632,15,0,0
Female,No,2,Not Graduate,No,Urban,Own,Home,69,13221,316,191,240,1,796,10,0,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Car,22,6172,4141,174,300,1,661,17,1,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Business,56,4430,0,83,360,1,739,7,0,1
Female,Yes,0,Graduate,Yes,Urban,Rent,Car,39,3674,0,180,120,1,681,2,1,0
Female,Yes,0,Graduate,No,Rural,Own,Home,31,6841,2452,118,240,0,633,32,0,0
Female,Yes,1,Graduate,Yes,Rural,Mortgage,Home,31,2415,1306,22,360,0,593,9,0,0
Female,No,0,Graduate,No,Urban,Rent,Education,59,3792,0,110,360,1,665,34,0,1
Male,No,2,Graduate,No,Urban,Own,Debt Consolidation,53,6530,0,135,180,1,671,13,0,1
Male,Yes,2,Graduate,No,Semiurban,Own,Education,56,3127,4511,214,300,0,782,18,1,0
Female,Yes,3+,Not Graduate,No,Urban,Rent,Debt Consolidation,21,2358,3922,161,360,1,640,16,0,1
Female,Yes,0,Not Graduate,Yes,Urban,Mortgage,Debt Consolidation,63,4037,558,137,300,1,777,5,0,1
Female,No,1,Graduate,No,Urban,Mortgage,Personal,52,4675,0,139,120,1,569,22,2,0
Male,No,0,Graduate,No,Urban,Own,Education,26,4776,0,213,300,1,639,5,0,0
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Business,47,4704,146,76,180,1,772,20,1,1
Female,Yes,1,Not Graduate,No,Urban,Rent,Business,58,6136,3177,156,360,0,742,9,1,0
Female,Yes,0,Not Graduate,No,Urban,Mortgage,Home,46,3598,1422,226,360,0,699,0,0,0
Male,Yes,1,Not Graduate,No,Rural,Own,Home,54,6177,1916,154,360,0,561,24,1,0
Female,No,2,Not Graduate,No,Urban,Rent,Debt Consolidation,45,3894,169,134,360,1,755,22,0,1
Male,No,0,Not Graduate,Yes,Urban,Mortgage,Education,23,5093,0,133,180,1,642,30,3,0
Male,No,3+,Graduate,No,Semiurban,Rent,Personal,47,3751,1074,20,360,1,731,22,0,1
Male,Yes,0,Graduate,No,Rural,Rent,Home,57,1200,2445,159,360,1,660,25,0,0
Male,No,3+,Graduate,No,Rural,Mortgage,Car,45,6193,1223,59,360,1,665,2,0,1
Male,No,1,Graduate,No,Urban,Mortgage,Home,69,8179,0,153,180,1,650,4,2,0
Female,Yes,0,Not Graduate,No,Rural,Own,Personal,42,6070,0,106,240,1,850,22,1,1
Female,No,0,Graduate,No,Semiurban,Mortgage,Car,54,2194,0,284,360,1,644,18,0,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Personal,37,1954,1614,124,360,0,595,30,1,0
Male,No,2,Graduate,No,Semiurban,Mortgage,Personal,21,7609,1193,20,180,1,730,5,1,1
Male,No,0,Graduate,No,Urban,Rent,Home,38,6485,145,141,360,1,524,30,1,0
Male,No,2,Graduate,No,Rural,Mortgage,Car,56,5811,359,48,120,1,613,1,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Education,25,7620,1902,175,360,0,810,20,0,1
Male,Yes,3+,Graduate,No,Semiurban,Mortgage,Personal,29,7150,647,209,300,1,669,8,1,1
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Personal,40,5731,2624,79,300,1,650,16,1,1
Female,Yes,1,Graduate,No,Semiurban,Rent,Education,63,9031,3140,168,360,1,850,6,0,1
Female,No,2,Graduate,No,Rural,Mortgage,Business,45,9869,1361,163,180,1,693,26,2,1
Male,Yes,0,Graduate,No,Urban,Mortgage,Debt Consolidation,24,8737,2653,72,360,1,627,25,1,1
Male,No,0,Not Graduate,No,Urban,Mortgage,Car,58,7394,478,111,240,1,739,16,1,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,48,5702,0,244,180,1,657,3,0,0
Male,Yes,1,Graduate,No,Urban,Own,Home,42,5526,3488,134,300,0,684,2,1,0
Female,No,2,Not Graduate,No,Urban,Mortgage,Car,33,7348,2820,122,180,1,677,28,0,1
Male,Yes,0,Not Graduate,Yes,Urban,Rent,Home,58,3943,791,157,300,1,540,24,1,0
Female,Yes,2,Graduate,No,Rural,Mortgage,Debt Consolidation,65,5245,640,124,360,1,746,12,0,1
Male,No,3+,Graduate,No,Rural,Rent,Education,59,3837,0,135,180,1,850,13,0,1
Female,No,2,Not Graduate,Yes,Semiurban,Own,Personal,24,5214,1567,179,360,1,510,15,1,0
Female,Yes,0,Graduate,Yes,Rural,Mortgage,Debt Consolidation,37,3266,167,157,360,1,805,25,1,1
Male,Yes,0,Not Graduate,No,Rural,Mortgage,Car,62,4838,1974,332,120,1,672,25,0,0
Female,No,3+,Graduate,No,Rural,Rent,Personal,45,4379,0,261,360,1,630,31,1,0
Male,Yes,2,Not Graduate,No,Urban,Rent,Personal,51,8187,2947,149,120,0,716,28,2,0
Female,No,1,Not Graduate,No,Urban,Own,Car,36,8421,288,166,360,1,747,26,0,1
Female,Yes,3+,Not Graduate,No,Semiurban,Mortgage,Home,43,6894,2584,70,240,1,705,22,0,1
Female,No,0,Not Graduate,No,Rural,Rent,Home,24,1560,669,103,180,1,620,34,0,0
Female,Yes,2,Graduate,No,Rural,Mortgage,Personal,38,6958,917,145,240,0,663,8,0,0
Male,Yes,1,Graduate,No,Urban,Mortgage,Debt Consolidation,62,7679,1168,218,300,1,697,4,1,1
Female,Yes,2,Graduate,No,Rural,Rent,Car,63,4551,669,171,360,1,719,1,1,1
Female,Yes,2,Graduate,No,Urban,Mortgage,Education,61,7396,580,163,360,1,782,26,0,1
Male,Yes,1,Graduate,Yes,Semiurban,Rent,Home,56,7838,0,120,300,1,560,5,0,0
Male,No,0,Graduate,Yes,Rural,Mortgage,Personal,25,1200,0,59,360,1,706,15,0,0
Female,No,3+,Graduate,No,Semiurban,Own,Home,31,7901,1593,97,360,1,679,27,0,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Home,53,4846,1439,107,300,1,690,25,1,1
Male,No,0,Not Graduate,No,Urban,Mortgage,Debt Consolidation,29,1839,1196,187,360,0,767,3,0,0
Female,Yes,3+,Not Graduate,No,Rural,Rent,Car,62,5815,4859,254,240,1,628,1,0,0
Female,No,0,Graduate,No,Urban,Mortgage,Education,50,4397,0,86,360,1,622,22,1,0
Male,Yes,0,Not Graduate,No,Semiurban,Mortgage,Education,22,7618,2577,156,180,1,583,11,1,0
Male,Yes,3+,Graduate,No,Urban,Rent,Home,47,6995,2579,268,300,1,697,12,1,1
Female,Yes,1,Graduate,Yes,Urban,Mortgage,Business,40,6816,1045,134,360,0,611,12,2,0
Female,Yes,2,Not Graduate,No,Urban,Rent,Debt Consolidation,64,3372,0,206,240,1,614,16,0,0
Female,Yes,2,Graduate,Yes,Urban,Mortgage,Business,32,4385,6609,53,120,1,712,31,0,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Car,69,4605,2817,288,360,0,648,33,1,0
Female,Yes,0,Not Graduate,No,Urban,Rent,Personal,44,7087,2255,100,360,1,649,26,0,1
Female,Yes,2,Graduate,No,Rural,Mortgage,Car,30,8979,2787,90,300,1,729,18,1,1
Female,No,1,Graduate,No,Urban,Rent,Personal,28,6824,1372,272,180,1,626,21,0,0
Male,No,1,Graduate,Yes,Semiurban,Rent,Personal,31,3243,513,211,120,1,724,11,0,0
Female,No,1,Graduate,No,Semiurban,Rent,Personal,22,4290,220,89,360,1,783,2,0,1
Male,Yes,0,Graduate,No,Rural,Mortgage,Personal,23,6468,2307,177,240,1,636,14,0,1
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Debt Consolidation,22,8419,4163,186,180,0,773,8,2,1
Female,No,1,Graduate,No,Urban,Own,Debt Consolidation,67,5121,1615,62,360,1,602,27,0,1
Female,Yes,2,Graduate,No,Urban,Mortgage,Debt Consolidation,67,7156,0,69,300,0,850,26,0,1
Male,No,1,Graduate,No,Urban,Rent,Education,61,1353,0,213,360,1,728,2,0,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Car,24,3980,4062,192,180,1,644,15,0,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Debt Consolidation,26,7285,2645,66,360,1,778,23,2,1
Male,Yes,2,Not Graduate,No,Rural,Mortgage,Home,31,1200,1601,138,360,1,612,13,0,0
Male,No,0,Not Graduate,No,Rural,Mortgage,Business,55,8231,852,197,360,1,552,23,1,0
Male,Yes,1,Graduate,Yes,Rural,Rent,Business,51,6403,5344,157,240,1,604,32,1,1
Female,Yes,2,Graduate,No,Urban,Rent,Car,42,5624,2615,124,180,0,575,14,3,0
Female,No,0,Not Graduate,Yes,Rural,Rent,Car,52,1200,1305,92,360,1,569,11,0,0
Female,Yes,1,Graduate,No,Urban,Rent,Home,66,7860,3670,181,180,1,750,1,1,1
Male,Yes,2,Graduate,No,Rural,Mortgage,Home,25,10498,2972,140,360,1,748,17,0,1
Male,No,0,Graduate,Yes,Semiurban,Rent,Debt Consolidation,33,4754,0,138,360,1,635,17,0,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Education,47,4130,1838,153,360,1,812,21,0,1
Female,Yes,0,Not Graduate,Yes,Semiurban,Mortgage,Car,39,4642,3363,209,180,1,587,4,1,0
